LTM_project_short_code,campus,method,survey_year,site,latitude,longitude,CA_MPA_Name_Short,site_designation,site_status,Secondary_MPA_Name,Secondary_site_designation,BaselineRegion,LongTermRegion
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2007,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2019,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2018,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2019,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2017,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2009,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2017,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2016,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2006,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2006,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2020,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2014,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2015,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2012,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2014,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2010,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2005,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2012,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2008,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2007,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2011,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2006,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2005,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2004,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2004,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2010,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2004,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2015,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2003,SCI_PAINTED_CAVE_CEN,34.072867,-119.870983,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2009,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2003,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SIZEFREQ_PIS,2015,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SIZEFREQ_PIS,2014,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SIZEFREQ_PIS,2012,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2008,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SIZEFREQ_PIS,2006,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2010,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2007,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SIZEFREQ_PIS,2004,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2006,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SIZEFREQ_PIS,2003,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2005,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2004,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2007,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2019,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2020,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2018,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2019,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2018,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2017,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2017,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2016,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2015,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2014,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2015,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2012,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2014,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2011,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2020,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2009,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2005,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2006,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2012,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2008,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2007,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2011,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2006,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2005,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2004,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2010,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2004,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2003,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2011,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2015,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2009,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2014,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2008,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2010,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2020,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2012,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2019,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2018,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2017,SCI_PAINTED_CAVE_E,34.0719,-119.85755,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2011,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2015,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2009,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2008,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2014,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2010,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2020,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2012,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2019,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2018,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2017,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2017,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SIZEFREQ_PIS,2020,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SIZEFREQ_PIS,2019,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2009,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2003,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SIZEFREQ_PIS,2015,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SIZEFREQ_PIS,2014,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SIZEFREQ_PIS,2012,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2008,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SIZEFREQ_PIS,2011,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SIZEFREQ_PIS,2010,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SIZEFREQ_PIS,2009,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SIZEFREQ_PIS,2007,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2020,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2018,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2007,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SIZEFREQ_PIS,2004,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2005,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2014,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2004,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2007,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2019,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2018,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2019,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2017,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2009,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2016,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2006,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2015,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SIZEFREQ_PIS,2005,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2015,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2012,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2014,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2011,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2010,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2005,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2012,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2008,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2007,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2011,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2006,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2020,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2005,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2004,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2010,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2004,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2006,SCI_PAINTED_CAVE_W,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_FISH_PISCO,2009,SCI_PELICAN_CEN,34.03065,-119.69665,Scorpion SMR,SMR,reference,,,SOUTH,South Coast
LTM_Kelp_SRock,UCSB,SBTL_SIZEFREQ_PIS,2016,SCI_PELICAN_CEN,34.03065,-119.69665,Scorpion SMR,SMR,reference,,,SOUTH,South Coast
